Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes Sent,Bytes Received,Elapsed Time (sec)
48706,23393,0,0,deny,60,0,0
5774,37965,0,0,deny,66,0,0
54006,445,0,0,drop,70,0,0
54005,445,0,0,drop,70,0,0
54004,445,0,0,drop,70,0,0
54002,445,0,0,drop,70,0,0
53999,445,0,0,drop,70,0,0
54355,445,0,0,drop,66,0,0
58944,445,0,0,drop,70,0,0
58941,445,0,0,drop,70,0,0
58264,44847,0,0,deny,66,0,0
53986,445,0,0,drop,70,0,0
53985,445,0,0,drop,70,0,0
53976,445,0,0,drop,70,0,0
53975,445,0,0,drop,70,0,0
62907,21,0,0,deny,60,0,0
58751,9571,0,0,deny,62,0,0
16948,990,0,0,deny,60,0,0
54348,445,0,0,drop,66,0,0
6712,161,0,0,deny,82,0,0
12232,41864,0,0,deny,139,0,0
54345,445,0,0,drop,66,0,0
58934,445,0,0,drop,70,0,0
64586,50584,0,0,deny,146,0,0
58924,445,0,0,drop,70,0,0
58923,445,0,0,drop,70,0,0
58922,445,0,0,drop,70,0,0
54342,445,0,0,drop,66,0,0
3559,30188,0,0,deny,66,0,0
50522,443,53720,443,allow,394,66,0
43688,22114,0,0,deny,62,0,0
53964,445,0,0,drop,70,0,0
63586,46824,0,0,deny,62,0,0
18246,64097,0,0,deny,66,0,0
45941,23386,0,0,deny,60,0,0
55921,43890,0,0,deny,66,0,0
58917,445,0,0,drop,70,0,0
55225,11392,0,0,deny,62,0,0
58914,445,0,0,drop,70,0,0
58910,445,0,0,drop,70,0,0
58912,445,0,0,drop,70,0,0
10265,64147,0,0,deny,62,0,0
54336,445,0,0,drop,66,0,0
52160,1,0,0,deny,145,0,0
54330,445,0,0,drop,66,0,0
54332,445,0,0,drop,66,0,0
54328,445,0,0,drop,66,0,0
43611,32480,0,0,deny,109,0,0
53960,445,0,0,drop,70,0,0
54324,445,0,0,drop,66,0,0
54323,445,0,0,drop,66,0,0
54325,445,0,0,drop,66,0,0
52726,56205,0,0,deny,62,0,0
63205,9571,0,0,deny,62,0,0
41298,51050,0,0,deny,62,0,0
19697,26296,0,0,deny,159,0,0
26494,26467,0,0,deny,62,0,0
53950,445,0,0,drop,70,0,0
53949,445,0,0,drop,70,0,0
53945,445,0,0,drop,70,0,0
53948,445,0,0,drop,70,0,0
59377,9319,0,0,deny,62,0,0
58909,445,0,0,drop,70,0,0
58906,445,0,0,drop,70,0,0
53944,445,0,0,drop,70,0,0
58902,445,0,0,drop,70,0,0
54320,445,0,0,drop,66,0,0
58901,445,0,0,drop,70,0,0
51920,30188,0,0,deny,66,0,0
42241,11392,0,0,deny,62,0,0
54318,445,0,0,drop,66,0,0
50116,22,0,0,deny,60,0,0
54315,445,0,0,drop,66,0,0
54314,445,0,0,drop,66,0,0
54313,445,0,0,drop,66,0,0
26480,64147,0,0,deny,62,0,0
2425,23117,0,0,deny,66,0,0
53938,445,0,0,drop,70,0,0
58893,445,0,0,drop,70,0,0
49255,44847,0,0,deny,66,0,0
13285,29892,0,0,deny,145,0,0
13285,29892,0,0,deny,145,0,0
58891,445,0,0,drop,70,0,0
58888,445,0,0,drop,70,0,0
21892,15503,0,0,deny,62,0,0
53930,445,0,0,drop,70,0,0
52111,44847,0,0,deny,66,0,0
53928,445,0,0,drop,70,0,0
61234,48817,0,0,deny,106,0,0
38320,51505,0,0,deny,66,0,0
54304,445,0,0,drop,66,0,0
61838,37965,0,0,deny,66,0,0
13581,51505,0,0,deny,66,0,0
53924,445,0,0,drop,70,0,0
15959,56205,0,0,deny,62,0,0
53922,445,0,0,drop,70,0,0
54294,445,0,0,drop,66,0,0
58879,445,0,0,drop,70,0,0
53918,445,0,0,drop,70,0,0
31978,57470,0,0,deny,60,0,0
54292,445,0,0,drop,66,0,0
21173,37965,0,0,deny,62,0,0
53917,445,0,0,drop,70,0,0
5357,32468,0,0,deny,62,0,0
52177,25320,0,0,deny,66,0,0
1026,64147,0,0,deny,145,0,0
54285,445,0,0,drop,66,0,0
1024,5529,0,0,deny,146,0,0
54278,445,0,0,drop,66,0,0
1067,51221,0,0,deny,62,0,0
6037,43890,0,0,deny,74,0,0
57504,44847,0,0,deny,66,0,0
27005,27017,65015,27017,allow,126,754,30
37096,443,16174,443,allow,70,60,15
64570,443,7059,443,allow,2042,22942,32
49486,443,60567,443,allow,1015,3145,28
49527,443,43125,443,allow,985,4983,26
53624,7370,12914,7370,allow,70,0,8
53632,58037,4206,58037,allow,70,0,8
55622,33342,63556,33342,allow,70,0,8
53012,80,53012,80,allow,5087,272940,22
37182,80,39276,80,allow,1324,314,16
50604,443,50604,443,allow,1809,2907,30
49498,443,53084,443,allow,1018,3154,27
54125,443,54125,443,allow,14874,50698,84
55691,443,55691,443,allow,8760,156856,82
20520,53,20520,53,allow,80,135,32
55620,20795,23864,20795,allow,70,0,8
64797,80,54604,80,allow,192,186,71
54124,443,54124,443,allow,16179,89430,84
47750,443,44039,443,allow,70,0,5
39630,443,32291,443,allow,70,0,5
47871,443,47202,443,allow,70,0,5
56515,443,56741,443,allow,969,4114,32
56973,443,43404,443,allow,5010,17943,123
27005,27015,35469,27015,allow,126,760,30
40603,443,49368,443,allow,6402,3060,394
49512,443,31852,443,allow,1741,5885,256
54711,443,57738,443,allow,2405,4764,135
51813,63933,50803,63933,allow,70,0,8
38557,443,3043,443,allow,70,0,5
51819,59208,38763,59208,allow,70,0,5
56968,80,38598,80,allow,1511,762,29
43029,443,37384,443,allow,1321,4732,980
53121,8986,41857,8986,allow,70,0,8
34203,443,27925,443,allow,2556,30512,81
49526,443,23120,443,allow,1049,4983,26
61168,443,61168,443,allow,1692,2907,29
1183,53,1183,53,allow,79,134,33
49859,80,22070,80,allow,1324,320,15
58477,443,37357,443,allow,5706,4320,120
55619,443,51009,443,allow,7075,6069,161
56514,443,14098,443,allow,969,4115,32
51817,54601,57265,54601,allow,136,180,7
54121,443,54121,443,allow,24037,160537,84
54114,443,54114,443,allow,27550,143917,85
27930,53,0,0,allow,82,140,30
54122,443,54122,443,allow,24971,161747,84
59240,53,59240,53,allow,87,107,30
6881,6881,7756,6881,allow,150,351,1200
55201,22114,0,0,deny,66,0,0
9104,26296,0,0,deny,157,0,0
53912,445,0,0,drop,70,0,0
58865,445,0,0,drop,70,0,0
58862,445,0,0,drop,70,0,0
58861,445,0,0,drop,70,0,0
61481,443,1524,443,allow,1880,21349,80
3254,3389,3254,3389,allow,1685,2105,17
53626,33194,41822,33194,allow,70,0,7
53629,51413,13341,51413,allow,70,0,7
55996,53,10816,53,allow,86,82,30
55431,443,58607,443,allow,25445,974510,171
39446,443,32219,443,allow,62713,1584769,219
63788,80,49704,80,allow,192,122,15
49636,443,28958,443,allow,4871,45426,31
27005,27016,25389,27016,allow,252,754,32
51403,443,50805,443,allow,70,120,8
52438,443,56919,443,allow,70,0,4
57160,53,20461,53,allow,110,145,29
39596,53,5876,53,allow,78,90,30
64700,53,35656,53,allow,86,153,29
65404,53,47407,53,allow,226,108,29
62724,443,47821,443,allow,47766,40031,453
52409,443,39608,443,allow,708,661,24
55429,443,27216,443,allow,15691,328044,171
50469,443,24709,443,allow,1569,1480,19
50460,443,36423,443,allow,4252,1320,34
56519,80,41989,80,allow,222,148,32
52405,53,59064,53,allow,78,90,30
46972,443,1778,443,allow,4281,40983,120
37965,4546,34269,4546,allow,2324,1633,1720
56351,53,2881,53,allow,102,93,30
49494,443,9142,443,allow,1018,3150,27
55996,53,61146,53,allow,86,110,30
49511,443,56126,443,allow,623,577,27
60192,53,4239,53,allow,94,142,30
56259,53,56259,53,allow,98,146,32
41472,443,2469,443,allow,2769,1731,80
49531,443,58024,443,allow,2474,5633,25
56452,53,0,0,allow,82,0,40
50456,80,33099,80,allow,3398,1075,34
52410,443,38111,443,allow,48896,79906,24
49495,443,17412,443,allow,10841,1611,27
55428,443,63993,443,allow,4781,70003,171
56502,443,5913,443,allow,1010,4404,33
42804,443,52813,443,allow,1626,6487,21
52411,443,20618,443,allow,3770,5658,24
50454,80,32603,80,allow,3618,567,34
36682,443,16201,443,allow,3104,1486,95
55980,123,7764,123,allow,94,90,30
50453,80,44692,80,allow,3592,2386,34
56584,53,11866,53,allow,102,112,30
56977,53,42818,53,allow,102,171,30
53392,53,29793,53,allow,78,86,31
49522,443,12494,443,allow,1796,1294,26
49477,443,54783,443,allow,876,456,27
49532,80,7798,80,allow,3951,626,25
51815,28665,41311,28665,allow,70,0,7
55621,28144,20259,28144,allow,70,0,8
59789,443,5705,443,allow,2021,4674,45
49518,80,62849,80,allow,7675,3336,26
50229,80,35977,80,allow,979,764,81
54123,443,54123,443,allow,20710,58942,84
41064,80,41064,80,allow,1493,625,82
49637,443,18252,443,allow,4666,45630,31
64907,53,16767,53,allow,102,109,30
27005,27017,4799,27017,allow,126,757,30
63464,443,28849,443,allow,976,2144,135
56258,443,7050,443,allow,1067,2258,135
56351,53,53304,53,allow,102,93,33
51796,48779,32373,48779,allow,70,0,5
50471,80,51148,80,allow,1247,411,15
50631,443,5471,443,allow,1021,3137,26
55430,443,62629,443,allow,15163,790158,171
56513,443,40120,443,allow,1014,3975,32
49508,443,35365,443,allow,1015,3136,27
49491,443,28351,443,allow,884,743,27
64778,53,20977,53,allow,110,159,30
34671,53,40615,53,allow,78,90,30
49988,53,19025,53,allow,102,112,30
27005,27015,3616,27015,allow,126,761,30
60180,53,36445,53,allow,110,115,30
53628,50514,20883,50514,allow,70,0,7
36516,443,59096,443,allow,70,0,4
64609,53,8196,53,allow,95,309,43
40848,8434,40848,8434,allow,156,0,8
51814,55393,12935,55393,allow,70,0,7
42469,80,53240,80,allow,1419,750,15
51518,443,15866,443,allow,33545,4610,26
49496,443,45834,443,allow,11220,4184,27
48713,80,47813,80,allow,751,1016,15
44417,53,0,0,allow,82,0,40
51501,443,62787,443,allow,5281,5580,49
53630,64745,62898,64745,allow,70,0,7
64488,53,54282,53,allow,98,258,35
50461,443,58774,443,allow,4368,1072,34
54972,80,43170,80,allow,691,383,66
62883,53,56502,53,allow,86,119,29
48883,53,16845,53,allow,78,90,30
53600,8999,29889,8999,allow,306,186,15
49489,443,60116,443,allow,884,743,27
65087,53,63765,53,allow,110,120,30
64979,53,11759,53,allow,102,152,30
65072,53,64909,53,allow,110,228,29
57470,6881,50879,6881,allow,726,1080,2426
45563,443,24709,443,allow,42917,979574,36
61480,443,37591,443,allow,1341,4375,80
51820,53738,52497,53738,allow,70,0,5
50455,80,38947,80,allow,3599,796,34
49490,443,58298,443,allow,884,743,27
50265,37083,2868,37083,allow,150,340,1200
51797,30712,27964,30712,allow,70,0,5
50465,80,35475,80,allow,2011,6488,21
50447,80,50342,80,allow,29654,38040,37
60889,443,46801,443,allow,2430,7529,46
30127,53,30127,53,allow,90,107,30
63925,53,47553,53,allow,134,254,30
49713,53,41539,53,allow,94,139,30
65037,53,14259,53,allow,94,149,30
49509,443,19603,443,allow,1015,3076,27
49507,443,13013,443,allow,1015,3136,27
49500,443,37954,443,allow,620,577,27
53103,443,15301,443,allow,70,60,15
65340,53,10565,53,allow,102,124,30
65102,53,16634,53,allow,102,108,30
59052,53,10639,53,allow,110,394,30
17750,58572,62694,58572,allow,150,0,1200
56816,53,22918,53,allow,94,139,30
57470,27232,13855,27232,allow,2724,1488,2411
49503,443,6313,443,allow,2848,17717,27
56940,80,20270,80,allow,1480,1445,30
65209,53,17107,53,allow,102,110,30
56707,53,58987,53,allow,94,105,30
44550,80,64720,80,allow,1983,1594,153
37307,443,33957,443,allow,2336,7227,15
56599,443,36954,443,allow,9144,339636,32
48658,443,56881,443,allow,4474,2325,85
60755,40010,18324,40010,allow,136,180,7
51558,37965,0,0,deny,72,0,0
54266,445,0,0,drop,66,0,0
54269,445,0,0,drop,66,0,0
54264,445,0,0,drop,66,0,0
54267,445,0,0,drop,66,0,0
54268,445,0,0,drop,66,0,0
54263,445,0,0,drop,66,0,0
54262,445,0,0,drop,66,0,0
54261,445,0,0,drop,66,0,0
36080,26467,0,0,deny,62,0,0
62414,50584,0,0,deny,66,0,0
11677,56205,0,0,deny,66,0,0
60147,25198,0,0,deny,148,0,0
18950,50584,0,0,deny,146,0,0
18950,50584,0,0,deny,62,0,0
47700,51505,0,0,deny,66,0,0
53899,445,0,0,drop,70,0,0
8191,51221,0,0,deny,62,0,0
11385,48543,0,0,deny,145,0,0
43260,41615,0,0,deny,145,0,0
53894,445,0,0,drop,70,0,0
58853,445,0,0,drop,70,0,0
58851,445,0,0,drop,70,0,0
58850,445,0,0,drop,70,0,0
54248,445,0,0,drop,66,0,0
54247,445,0,0,drop,66,0,0
54246,445,0,0,drop,66,0,0
52643,15941,0,0,deny,66,0,0
24450,48817,0,0,deny,157,0,0
55032,62413,0,0,deny,66,0,0
2394,43890,0,0,deny,62,0,0
62152,56205,0,0,deny,66,0,0
443,1785,0,0,deny,97,0,0
55248,67,0,0,deny,60,0,0
53890,445,0,0,drop,70,0,0
61962,53733,0,0,deny,66,0,0
7286,51221,0,0,deny,62,0,0
58841,445,0,0,drop,70,0,0
55157,7302,0,0,deny,66,0,0
58840,445,0,0,drop,70,0,0
58839,445,0,0,drop,70,0,0
58835,445,0,0,drop,70,0,0
57473,23,0,0,deny,60,0,0
51525,35440,0,0,deny,66,0,0
53886,445,0,0,drop,70,0,0
50280,57470,0,0,deny,78,0,0
33305,54532,0,0,deny,60,0,0
1024,57470,0,0,deny,62,0,0
61223,37965,0,0,deny,66,0,0
59201,51221,0,0,deny,62,0,0
62337,44847,0,0,deny,66,0,0
43129,15503,0,0,deny,62,0,0
6931,55108,0,0,deny,139,0,0
50031,44847,0,0,deny,70,0,0
59430,50584,0,0,deny,66,0,0
63263,57470,0,0,deny,66,0,0
50562,37965,0,0,deny,62,0,0
53879,445,0,0,drop,70,0,0
1880,57470,0,0,deny,146,0,0
58824,445,0,0,drop,70,0,0
58822,445,0,0,drop,70,0,0
58818,445,0,0,drop,70,0,0
53877,445,0,0,drop,70,0,0
53876,445,0,0,drop,70,0,0
53875,445,0,0,drop,70,0,0
53874,445,0,0,drop,70,0,0
53872,445,0,0,drop,70,0,0
53870,445,0,0,drop,70,0,0
5729,22114,0,0,deny,66,0,0
22904,56205,0,0,deny,62,0,0
22904,56205,0,0,deny,146,0,0
1880,57470,0,0,deny,146,0,0
54223,445,0,0,drop,66,0,0
64175,56502,0,0,deny,66,0,0
32007,1212,0,0,deny,145,0,0
58815,445,0,0,drop,70,0,0
58814,445,0,0,drop,70,0,0
53856,445,0,0,drop,70,0,0
53855,445,0,0,drop,70,0,0
53853,445,0,0,drop,70,0,0
53845,445,0,0,drop,70,0,0
53846,445,0,0,drop,70,0,0
52112,26467,0,0,deny,66,0,0
80,44459,0,0,deny,66,0,0
17640,55442,0,0,deny,62,0,0
45673,30188,0,0,deny,62,0,0
54991,36829,0,0,deny,62,0,0
54218,445,0,0,drop,66,0,0
25015,64147,0,0,deny,66,0,0
42732,57470,0,0,deny,62,0,0
42332,22114,0,0,deny,66,0,0
54217,445,0,0,drop,66,0,0
58801,445,0,0,drop,70,0,0
47030,81,0,0,deny,60,0,0
58800,445,0,0,drop,70,0,0
58795,445,0,0,drop,70,0,0
58792,445,0,0,drop,70,0,0
53834,445,0,0,drop,70,0,0
54214,445,0,0,drop,66,0,0
45060,37965,0,0,deny,62,0,0
21213,23,0,0,deny,60,0,0
64379,37965,0,0,deny,66,0,0
58790,445,0,0,drop,70,0,0
58786,445,0,0,drop,70,0,0
58785,445,0,0,drop,70,0,0
58782,445,0,0,drop,70,0,0
51745,57470,0,0,deny,145,0,0
15341,23,0,0,deny,60,0,0
48676,53392,0,0,deny,60,0,0
54206,445,0,0,drop,66,0,0
53830,445,0,0,drop,70,0,0
34134,30188,0,0,deny,62,0,0
54204,445,0,0,drop,66,0,0
54202,445,0,0,drop,66,0,0
54199,445,0,0,drop,66,0,0
63998,21247,0,0,deny,66,0,0
58681,36829,0,0,deny,74,0,0
16319,44847,0,0,deny,146,0,0
54197,445,0,0,drop,66,0,0
54198,445,0,0,drop,66,0,0
54196,445,0,0,drop,66,0,0
42034,28189,0,0,deny,62,0,0
53820,445,0,0,drop,70,0,0
53819,445,0,0,drop,70,0,0
63598,64147,0,0,deny,66,0,0
53817,445,0,0,drop,70,0,0
53816,445,0,0,drop,70,0,0
64880,9694,0,0,deny,66,0,0
53813,445,0,0,drop,70,0,0
58779,445,0,0,drop,70,0,0
58778,445,0,0,drop,70,0,0
58777,445,0,0,drop,70,0,0
0,0,0,0,allow,78,74,0
54191,445,0,0,drop,66,0,0
58773,445,0,0,drop,70,0,0
54189,445,0,0,drop,66,0,0
57982,64147,0,0,deny,66,0,0
54188,445,0,0,drop,66,0,0
54187,445,0,0,drop,66,0,0
54184,445,0,0,drop,66,0,0
53807,445,0,0,drop,70,0,0
3911,50584,0,0,deny,62,0,0
59696,57470,0,0,deny,62,0,0
32007,26543,0,0,deny,145,0,0
58765,445,0,0,drop,70,0,0
60627,51050,0,0,deny,66,0,0
65501,26467,0,0,deny,62,0,0
58764,445,0,0,drop,70,0,0
58759,445,0,0,drop,70,0,0
53800,445,0,0,drop,70,0,0
53799,445,0,0,drop,70,0,0
32096,55108,0,0,deny,139,0,0
31978,57470,0,0,deny,60,0,0
60875,50584,0,0,deny,62,0,0
55396,26467,0,0,deny,62,0,0
53833,26467,0,0,deny,66,0,0
50227,57470,0,0,deny,66,0,0
54176,445,0,0,drop,66,0,0
53794,445,0,0,drop,70,0,0
60294,30188,0,0,deny,62,0,0
53792,445,0,0,drop,70,0,0
58074,11392,0,0,deny,62,0,0
61323,23117,0,0,deny,62,0,0
45964,5333,0,0,deny,60,0,0
54166,445,0,0,drop,66,0,0
58747,445,0,0,drop,70,0,0
25085,30188,0,0,deny,66,0,0
53788,445,0,0,deny,70,0,0
3564,57470,0,0,deny,62,0,0
46576,23718,0,0,deny,66,0,0
34095,53,34095,53,allow,104,139,30
28121,443,57798,443,allow,2662,6413,462
56645,443,5860,443,allow,3481,29485,80
33784,443,3722,443,allow,1126,1252,979
46859,15000,30674,15000,allow,70,60,6
51811,20740,61529,20740,allow,70,0,8
36241,443,45879,443,allow,3776,3992,132
35012,443,7162,443,allow,980,481,25
27005,27016,47379,27016,allow,126,756,30
59543,443,39979,443,allow,2661,4697,17
27005,52013,29857,52013,allow,252,0,32
63804,52520,33916,52520,allow,66,0,8
36445,443,53718,443,allow,78,0,5
44320,443,45352,443,allow,1128,529,35
56642,443,26637,443,allow,2396,24712,80
49283,6881,34041,6881,allow,617,186,16
51035,443,33243,443,allow,1018,1209,16
58104,443,9408,443,allow,1144,1252,979
65257,53,65257,53,allow,78,98,30
64253,53,64253,53,allow,83,205,30
64607,443,37548,443,allow,1568,1614,120
53011,80,53011,80,allow,6527,343242,22
49710,53,26259,53,allow,89,0,30
47272,443,40986,443,allow,1025,5293,35
63803,41439,2152,41439,allow,66,0,8
35105,5222,32302,5222,allow,919,1045,16
59830,443,59830,443,allow,1711,19494,1806
55618,45341,56428,45341,allow,70,0,5
53627,1099,28999,1099,allow,140,180,7
10570,53,10570,53,allow,80,135,32
49282,6881,35216,6881,allow,523,186,16
53366,53,53366,53,allow,98,139,30
49891,443,42695,443,allow,3683,4528,623
59177,53,0,0,allow,76,543,30
47257,443,58413,443,allow,10981,53746,141
57470,44667,49855,44667,allow,149,331,1200
47595,33434,0,0,allow,106,0,60
56643,443,30724,443,allow,1980,6187,80
43113,443,54317,443,allow,1817,1266,15
27005,27015,11588,27015,allow,252,767,32
54444,443,57397,443,allow,2594,7208,360
9402,53,9402,53,allow,91,146,32
48668,7275,13487,7275,allow,70,206,32
38168,443,45970,443,allow,1404,4732,979
60405,64722,55660,64722,allow,70,0,5
59177,53,0,0,allow,152,274,30
57709,53,57709,53,allow,111,154,30
27988,40012,43574,40012,allow,190,63,30
27005,27014,39253,27014,allow,126,756,30
27005,27016,26467,27016,allow,126,759,30
64755,443,45264,443,allow,3667,19894,121
10920,53,0,0,allow,85,181,31
44399,443,14238,443,allow,9355,2012,395
6882,6889,19915,6889,allow,150,342,1200
57470,6882,62846,6882,allow,528,0,1200
59766,443,36182,443,allow,39212,468994,192
51086,443,36949,443,allow,5336,6413,153
33965,443,58848,443,allow,10449,20559,130
42744,443,24894,443,allow,118713,105465,140
37965,47686,60898,47686,allow,149,331,1200
42898,43890,0,0,deny,62,0,0
54164,445,0,0,drop,66,0,0
53786,445,0,0,drop,70,0,0
6666,401,0,0,deny,60,0,0
60319,23,0,0,deny,60,0,0
52356,55442,0,0,deny,62,0,0
58564,50432,0,0,deny,66,0,0
64878,26467,0,0,deny,62,0,0
58343,23718,0,0,deny,66,0,0
54155,445,0,0,drop,66,0,0
21399,35440,0,0,deny,146,0,0
54149,445,0,0,drop,66,0,0
60406,64337,21894,64337,allow,70,0,5
51628,443,16414,443,allow,2509,5575,195
52667,443,52477,443,allow,2794,2003,271
53626,443,63196,443,allow,3200,7320,38
58147,443,65421,443,allow,2826,5539,693
41292,443,17156,443,allow,1098,6546,35
48681,80,45826,80,allow,461,457,15
58182,443,50635,443,allow,8305,7022,137
60404,37869,1264,37869,allow,70,94,5
41295,443,40323,443,allow,1115,6546,35
39317,443,31071,443,allow,1025,1020,80
49778,53,5798,53,allow,98,221,53
56947,53,0,0,allow,86,0,29
64099,53,12065,53,allow,110,117,30
47091,443,62680,443,allow,1570,1973,120
60752,28080,10717,28080,allow,70,0,5
27454,53,27454,53,allow,98,146,32
51812,15279,9004,15279,allow,70,0,8
51270,48061,22070,48061,allow,70,0,5
5588,5588,0,0,allow,1792,1562,192
40498,443,31302,443,allow,2542,7265,19
27005,27018,12355,27018,allow,126,753,30
64219,53,37826,53,allow,102,162,30
64596,53,15356,53,allow,86,129,30
56808,54393,51587,54393,allow,70,0,8
35670,443,58907,443,allow,11828,283630,185
51794,53911,18093,53911,allow,70,0,5
10051,443,38650,443,allow,1763,9649,110
55708,443,3177,443,allow,4573,6137,3376
49176,443,46832,443,allow,1902,900,1118
50632,443,47511,443,allow,1021,3137,26
39423,80,5862,80,allow,234,0,12
64667,53,24129,53,allow,118,235,30
46034,53,59880,53,allow,78,90,30
49510,443,46546,443,allow,495,517,26
63652,443,53205,443,allow,2084,48921,120
36410,53,36410,53,allow,114,154,30
49518,53,34801,53,allow,102,111,30
51788,443,22272,443,allow,1712,1967,135
27005,27016,18663,27016,allow,126,766,30
56620,80,60684,80,allow,234,0,12
49316,53,52712,53,allow,102,236,30
27005,27016,43090,27016,allow,126,752,30
51795,60258,28772,60258,allow,70,0,5
56792,42155,44462,42155,allow,70,0,5
49180,53,47398,53,allow,102,300,30
63062,53,18913,53,allow,70,0,30
50867,443,9876,443,allow,1480,1302,15
41294,443,46411,443,allow,1115,6480,35
49020,80,13819,80,allow,2088,1334,152
39487,80,41504,80,allow,651,752,15
37965,54371,6962,54371,allow,132,0,1199
55849,443,27388,443,allow,1501,4443,163
56145,3389,56145,3389,allow,2261,2025,17
51654,80,36290,80,allow,6864,164011,35
60408,55557,8506,55557,allow,70,0,5
49402,80,31803,80,allow,285,120,15
57419,443,3080,443,allow,2381,6843,19
56791,11500,23499,11500,allow,70,0,5
38761,123,12089,123,allow,94,90,30
56810,33957,19531,33957,allow,70,0,5
64370,53,62116,53,allow,102,297,54
64075,53,49394,53,allow,86,266,36
65194,53,62268,53,allow,102,196,29
54891,80,41573,80,allow,782,440,15
54160,53,34866,53,allow,94,105,29
10053,443,28179,443,allow,1113,719,110
27005,27015,45197,27015,allow,126,755,30
64893,53,31080,53,allow,102,130,30
57432,443,39026,443,allow,336,2378,120
58568,53,2690,53,allow,86,208,30
59030,443,52271,443,allow,2210,7869,120
34325,80,9980,80,allow,1115,1128,152
51660,80,21356,80,allow,2984,49018,35
61981,443,61981,443,allow,1626,2907,29
60755,443,57914,443,allow,2474,58677,25
65474,443,34045,443,allow,10960,344398,16
51791,56116,24331,56116,allow,70,0,5
51221,47391,14393,47391,allow,150,173,1203
56723,53,3556,53,allow,94,104,30
33255,443,24023,443,allow,3093,4486,21
51793,12210,25465,12210,allow,70,0,5
64276,53,2055,53,allow,89,347,42
51499,443,54241,443,allow,1073,537,15
10031,443,14432,443,allow,3731,30820,112
36877,443,64698,443,allow,2382,7405,120
60022,443,9132,443,allow,1458,5448,16
10052,443,12703,443,allow,1113,719,110
64649,53,33149,53,allow,102,123,30
50471,53,24459,53,allow,78,90,30
44847,6881,11410,6881,allow,150,352,1200
47450,443,63060,443,allow,4684,5266,306
63787,18318,22110,18318,allow,70,0,5
53602,12395,5014,12395,allow,70,0,5
63585,443,56391,443,allow,11745,111676,125
54130,53,45665,53,allow,78,90,30
63786,50091,41625,50091,allow,70,0,5
1024,57470,0,0,deny,62,0,0
53782,445,0,0,drop,70,0,0
18632,51505,0,0,deny,66,0,0
41037,55839,0,0,deny,157,0,0
5690,23,0,0,deny,60,0,0
58736,445,0,0,drop,70,0,0
58734,445,0,0,drop,70,0,0
58733,445,0,0,drop,70,0,0
29203,26467,0,0,deny,62,0,0
54141,445,0,0,drop,66,0,0
54139,445,0,0,drop,66,0,0
54138,445,0,0,drop,66,0,0
54140,445,0,0,drop,66,0,0
54137,445,0,0,drop,66,0,0
54136,445,0,0,drop,66,0,0
54135,445,0,0,drop,66,0,0
54133,445,0,0,drop,66,0,0
59505,53733,0,0,deny,66,0,0
27064,51221,0,0,deny,72,0,0
60683,5900,0,0,deny,60,0,0
9219,32480,0,0,deny,72,0,0
61808,18375,0,0,deny,66,0,0
20012,311,0,0,deny,60,0,0
52887,37807,0,0,deny,66,0,0
53769,445,0,0,drop,70,0,0
53453,2767,0,0,deny,66,0,0
32071,51221,0,0,deny,66,0,0
62566,35993,0,0,deny,66,0,0
6881,26296,0,0,deny,146,0,0
53766,445,0,0,drop,70,0,0
50280,57470,0,0,deny,78,0,0
33305,54532,0,0,deny,60,0,0
59745,53635,0,0,deny,66,0,0
58729,445,0,0,drop,70,0,0
58728,445,0,0,drop,70,0,0
58727,445,0,0,drop,70,0,0
60152,26467,0,0,deny,62,0,0
